Alert ID,Policy Name,Policy Type,Description,Policy Labels,Policy Severity,Resource Name,Cloud Type,Cloud Account Id,Cloud Account Name,Region,Recommendation,Alert Status,Alert Time,Event Occurred,Dismissed On,Dismissed By,Dismissal Reason,Resolved On,Resolution Reason,Resource ID
I-1457676,Azure Managed Identity (user assigned or system assigned) with broad Key Vault management access,iam,Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Providing Key Vault management access lets non-human identities create/deleted key vaults. The least privilege model should be enforced and unused sensitive permissions should be revoked,,high,aks-agentpool-25200857-vmss/7,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
    1. Sign in to Azure Management Console
    2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
    3. Click on the Azure cloud subscription that you want to examine
    4. In the navigation panel, choose Access control (IAM) and select the Role Assignments tab to access the role bindings available for the selected subscription
    5. Find the assignment between the azure managed identity and the role with permissions to Microsoft KeyVault
    6. Remove the assignment
    7. Create a new assignment with built-in or custom role without risky permissions and/or scoped down to only the Key Vaults that this identity requires access to, if necessary",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/7
I-1457675,Azure Managed Identity (user assigned or system assigned) with broad Key Vault management access,iam,Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Providing Key Vault management access lets non-human identities create/deleted key vaults. The least privilege model should be enforced and unused sensitive permissions should be revoked,,high,aks-agentpool-25200857-vmss/6,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
    1. Sign in to Azure Management Console
    2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
    3. Click on the Azure cloud subscription that you want to examine
    4. In the navigation panel, choose Access control (IAM) and select the Role Assignments tab to access the role bindings available for the selected subscription
    5. Find the assignment between the azure managed identity and the role with permissions to Microsoft KeyVault
    6. Remove the assignment
    7. Create a new assignment with built-in or custom role without risky permissions and/or scoped down to only the Key Vaults that this identity requires access to, if necessary",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/6
I-1457582,Azure Managed Identity (user assigned or system assigned) with broad Key Vault management access,iam,Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Providing Key Vault management access lets non-human identities create/deleted key vaults. The least privilege model should be enforced and unused sensitive permissions should be revoked,,high,aks-agentpool-25200857-vmss/8,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
    1. Sign in to Azure Management Console
    2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
    3. Click on the Azure cloud subscription that you want to examine
    4. In the navigation panel, choose Access control (IAM) and select the Role Assignments tab to access the role bindings available for the selected subscription
    5. Find the assignment between the azure managed identity and the role with permissions to Microsoft KeyVault
    6. Remove the assignment
    7. Create a new assignment with built-in or custom role without risky permissions and/or scoped down to only the Key Vaults that this identity requires access to, if necessary",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/8
I-1457480,Azure Managed Identity (user assigned or system assigned) with broad Key Vault management access,iam,Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Providing Key Vault management access lets non-human identities create/deleted key vaults. The least privilege model should be enforced and unused sensitive permissions should be revoked,,high,aks-agentpool-25200857-vmss/1,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
    1. Sign in to Azure Management Console
    2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
    3. Click on the Azure cloud subscription that you want to examine
    4. In the navigation panel, choose Access control (IAM) and select the Role Assignments tab to access the role bindings available for the selected subscription
    5. Find the assignment between the azure managed identity and the role with permissions to Microsoft KeyVault
    6. Remove the assignment
    7. Create a new assignment with built-in or custom role without risky permissions and/or scoped down to only the Key Vaults that this identity requires access to, if necessary",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/1
I-1457306,Azure Managed Identity (user assigned or system assigned) with broad Key Vault management access,iam,Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Providing Key Vault management access lets non-human identities create/deleted key vaults. The least privilege model should be enforced and unused sensitive permissions should be revoked,,high,aks-agentpool-25200857-vmss/0,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
    1. Sign in to Azure Management Console
    2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
    3. Click on the Azure cloud subscription that you want to examine
    4. In the navigation panel, choose Access control (IAM) and select the Role Assignments tab to access the role bindings available for the selected subscription
    5. Find the assignment between the azure managed identity and the role with permissions to Microsoft KeyVault
    6. Remove the assignment
    7. Create a new assignment with built-in or custom role without risky permissions and/or scoped down to only the Key Vaults that this identity requires access to, if necessary",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/0
I-1457581,Azure Managed Identity (user assigned or system assigned) with broad Key Vault management access,iam,Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Providing Key Vault management access lets non-human identities create/deleted key vaults. The least privilege model should be enforced and unused sensitive permissions should be revoked,,high,aks-agentpool-25200857-vmss/3,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
    1. Sign in to Azure Management Console
    2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
    3. Click on the Azure cloud subscription that you want to examine
    4. In the navigation panel, choose Access control (IAM) and select the Role Assignments tab to access the role bindings available for the selected subscription
    5. Find the assignment between the azure managed identity and the role with permissions to Microsoft KeyVault
    6. Remove the assignment
    7. Create a new assignment with built-in or custom role without risky permissions and/or scoped down to only the Key Vaults that this identity requires access to, if necessary",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/3
I-1457674,Azure Managed Identity (user assigned or system assigned) with broad Key Vault management access,iam,Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Providing Key Vault management access lets non-human identities create/deleted key vaults. The least privilege model should be enforced and unused sensitive permissions should be revoked,,high,aks-agentpool-25200857-vmss/9,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
    1. Sign in to Azure Management Console
    2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
    3. Click on the Azure cloud subscription that you want to examine
    4. In the navigation panel, choose Access control (IAM) and select the Role Assignments tab to access the role bindings available for the selected subscription
    5. Find the assignment between the azure managed identity and the role with permissions to Microsoft KeyVault
    6. Remove the assignment
    7. Create a new assignment with built-in or custom role without risky permissions and/or scoped down to only the Key Vaults that this identity requires access to, if necessary",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/9
I-1457580,Azure Managed Identity (user assigned or system assigned) with broad Key Vault management access,iam,Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Providing Key Vault management access lets non-human identities create/deleted key vaults. The least privilege model should be enforced and unused sensitive permissions should be revoked,,high,aks-agentpool-25200857-vmss/2,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
    1. Sign in to Azure Management Console
    2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
    3. Click on the Azure cloud subscription that you want to examine
    4. In the navigation panel, choose Access control (IAM) and select the Role Assignments tab to access the role bindings available for the selected subscription
    5. Find the assignment between the azure managed identity and the role with permissions to Microsoft KeyVault
    6. Remove the assignment
    7. Create a new assignment with built-in or custom role without risky permissions and/or scoped down to only the Key Vaults that this identity requires access to, if necessary",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/2
I-1457579,Azure Managed Identity (user assigned or system assigned) with broad Key Vault management access,iam,Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Providing Key Vault management access lets non-human identities create/deleted key vaults. The least privilege model should be enforced and unused sensitive permissions should be revoked,,high,aks-agentpool-25200857-vmss/5,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
    1. Sign in to Azure Management Console
    2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
    3. Click on the Azure cloud subscription that you want to examine
    4. In the navigation panel, choose Access control (IAM) and select the Role Assignments tab to access the role bindings available for the selected subscription
    5. Find the assignment between the azure managed identity and the role with permissions to Microsoft KeyVault
    6. Remove the assignment
    7. Create a new assignment with built-in or custom role without risky permissions and/or scoped down to only the Key Vaults that this identity requires access to, if necessary",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/5
I-1457305,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/0,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/0
I-1457673,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/8,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/8
I-1457672,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/3,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/3
I-1457578,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/4,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/4
I-1457577,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/2,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/2
I-1457479,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/1,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/1
I-1457304,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/5,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/5
I-1457671,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/6,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/6
I-1457576,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/7,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/7
I-1457303,Azure Managed Identity (user assigned or system assigned) with the Azure built-in roles of Contributor,iam,"Managed identities provide an automatic way for applications to connect to resources that support Azure Active Directory (Azure AD) authentication. Using the Azure built-in role of Contributor with managed identities provides broad permissions sets for a non-human identity that can lead to privilege escalation. A few examples are virtual machine lateral movement (like running commands on other VMs), storage account access and configuration access",,high,aks-agentpool-25200857-vmss/9,azure,205bcdd3-1a36-4cc2-b817-ae1532d12700,AZRWHQARMD - 205bcdd3 (Wistron Corp.),Azure Southeast Asia,"Remediation steps:
1. Sign in to Azure Management Console
2. Navigate to Azure Subscriptions blade at https://portal.azure.com/#blade/Microsoft_Azure_Billing/SubscriptionsBlade
3. Click on the Azure cloud subscription that you want to examine
4. In the navigation panel, choose Access control (IAM) and select the Roles tab to access the role definitions available for the selected subscription
5. Select BuiltInRole option from the Type dropdown list to return all custom roles available
6. Click on the 'Contributor' definition role that you want to examine and select the Assignments tab to view all the assignments associated with the selected role
7. Remove user assigned or system assigned managed identity from the list",open,"May 24, 2023 13.09 CST Asia/Taipei",,,,,,,/subscriptions/205bcdd3-1a36-4cc2-b817-ae1532d12700/resourceGroups/MC_RG-AKS-SHARED-DEV-001_AKS-SHARED-DEV-SOUTHEASTASIA-001_SOUTHEASTASIA/providers/Microsoft.Compute/virtualMachineScaleSets/aks-agentpool-25200857-vmss/virtualMachines/9
P-1457426,Azure Network Security Group allows all traffic on SSH port 22,config,"This policy identifies Network security groups (NSG) that allow all traffic on SSH port 22. Review your list of NSG rules to ensure that your resources are not exposed. As a best practice, restrict SSH solely to known static IP addresses. Limit the access list to include known hosts, services, or specific employees only.",Prisma_Cloud,high,brianVMUbuntu2-nsg,azure,97257a70-7bd6-449b-bf88-4121d2925b4a,VD1-azure - 97257a70 (Wistron Corp.),Azure Southeast Asia,"Before making any changes, please check the impact to your applications/services. Evaluate whether you want to edit the rule and limit access to specific users, hosts, and services only, deny access, or delete the rule completely.

1. Log in to the Azure Portal.
2. Select 'All services'.
3. Select 'Network security groups', under NETWORKING.
4. Select the Network security group you need to modify.
5. Select 'Inbound security rules' under Settings.
6. Select the rule you need to modify, and edit it to allow specific IP addresses OR set the 'Action' to 'Deny' OR 'Delete' the rule based on your requirement.
7. 'Save' your changes.",open,"May 24, 2023 11.55 CST Asia/Taipei",,,,,,,/subscriptions/97257a70-7bd6-449b-bf88-4121d2925b4a/resourceGroups/VD1800-East-US/providers/Microsoft.Network/networkSecurityGroups/brianVMUbuntu2-nsg
